Transaction_ID,Date,Category,Region,Sales_Amount,Quantity,Discount,Profit_Margin,Payment_Method,Customer_Rating,Net_Profit
TRX-000233,2022-06-01 09:00:00,Books,Latin America,4852.89,5,0.16,0.32,PayPal,4.4,1552.92
TRX-000234,2022-11-25 09:00:00,Electronics,Asia-Pacific,2463.95,4,0.25,0.35,Crypto,4.2,862.38
TRX-000235,2023-01-07 10:00:00,Electronics,Europe,3438.2,6,0.2,0.37,Crypto,2.0,1272.13
TRX-000236,2022-01-07 06:00:00,Beauty,North America,3520.49,6,0.26,0.4,PayPal,3.8,1408.2
TRX-000237,2022-07-24 13:00:00,Electronics,Latin America,575.26,7,0.21,0.23,PayPal,2.2,132.31
TRX-000238,2022-02-08 13:00:00,Beauty,Asia-Pacific,2878.34,1,0.08,0.13,Credit Card,2.1,374.18
TRX-000239,2022-07-11 23:00:00,Electronics,Asia-Pacific,4292.91,2,0.25,0.34,Bank Transfer,3.2,1459.59
TRX-000240,2022-08-10 20:00:00,Electronics,Asia-Pacific,1365.86,7,0.02,0.23,Crypto,3.5,314.15
TRX-000241,2022-05-22 23:00:00,Fashion,Europe,4868.8,2,0.06,0.37,PayPal,5.0,1801.46
TRX-000242,2023-01-04 12:00:00,Beauty,North America,1569.65,5,0.1,0.19,PayPal,4.0,298.23
TRX-000243,2022-07-27 17:00:00,Beauty,Latin America,3481.24,6,0.24,0.07,PayPal,1.5,243.69
TRX-000244,2022-02-27 18:00:00,Home & Kitchen,Middle East,1673.33,4,0.3,0.39,Bank Transfer,3.9,652.6
TRX-000245,2022-05-05 07:00:00,Beauty,Europe,968.99,7,0.05,0.25,Bank Transfer,2.8,242.25
TRX-000246,2022-10-28 03:00:00,Home & Kitchen,Middle East,3070.09,1,0.04,0.23,Crypto,1.5,706.12
TRX-000247,2022-10-31 09:00:00,Fashion,Europe,3144.12,7,0.18,0.38,Bank Transfer,4.8,1194.77
TRX-000248,2022-04-04 01:00:00,Sports,Europe,4266.35,3,0.26,0.37,Crypto,4.3,1578.55
TRX-000249,2022-09-13 19:00:00,Sports,Latin America,1218.47,1,0.29,0.36,Crypto,1.1,438.65
TRX-000250,2022-07-13 09:00:00,Books,Europe,3890.26,3,0.13,0.25,Bank Transfer,2.4,972.56
TRX-000251,2023-02-04 13:00:00,Fashion,Asia-Pacific,1696.93,6,0.17,0.23,Credit Card,3.7,390.29
TRX-000252,2022-12-01 18:00:00,Fashion,Latin America,416.29,2,0.1,0.32,PayPal,4.6,133.21
TRX-000253,2022-08-27 06:00:00,Electronics,Asia-Pacific,1743.62,1,0.04,0.12,PayPal,1.1,209.23
TRX-000254,2022-03-11 22:00:00,Fashion,Europe,1776.83,8,0.03,0.4,Bank Transfer,4.3,710.73
TRX-000255,2022-12-13 05:00:00,Fashion,Middle East,912.52,7,0.2,0.07,Credit Card,2.0,63.88
TRX-000256,2023-01-20 04:00:00,Electronics,Asia-Pacific,363.41,4,0.24,0.09,PayPal,4.3,32.71
TRX-000257,2023-01-19 06:00:00,Home & Kitchen,Middle East,4933.41,1,0.3,0.28,Credit Card,4.6,1381.35
TRX-000258,2022-12-02 04:00:00,Fashion,Asia-Pacific,4799.51,3,0.24,0.37,Bank Transfer,1.1,1775.82
TRX-000259,2022-03-12 06:00:00,Electronics,Latin America,173.15,2,0.14,0.21,PayPal,4.8,36.36
TRX-000260,2022-08-09 22:00:00,Fashion,Latin America,4579.77,2,0.11,0.1,Crypto,1.4,457.98
TRX-000261,2022-03-29 08:00:00,Beauty,Middle East,81.33,7,0.01,0.11,Crypto,3.3,8.95
TRX-000262,2022-07-11 11:00:00,Books,Latin America,3596.87,6,0.09,0.17,Credit Card,1.2,611.47
TRX-000263,2022-05-14 02:00:00,Sports,Asia-Pacific,3387.68,5,0.15,0.25,Crypto,3.5,846.92
TRX-000264,2023-01-28 18:00:00,Beauty,Asia-Pacific,2483.78,6,0.23,0.27,PayPal,1.1,670.62
TRX-000265,2022-08-24 01:00:00,Electronics,North America,3221.17,8,0.13,0.38,Credit Card,1.0,1224.04
TRX-000266,2022-02-26 17:00:00,Beauty,North America,3670.94,7,0.3,0.28,Crypto,1.3,1027.86
TRX-000267,2023-01-18 16:00:00,Sports,Middle East,938.97,6,0.03,0.06,PayPal,2.9,56.34
TRX-000268,2022-04-01 01:00:00,Books,Europe,2322.51,7,0.23,0.32,Crypto,3.4,743.2
TRX-000269,2022-02-25 08:00:00,Beauty,Middle East,2429.28,9,0.09,0.24,Crypto,1.3,583.03
TRX-000270,2022-12-16 16:00:00,Sports,Asia-Pacific,4991.47,8,0.29,0.36,Credit Card,4.9,1796.93
TRX-000271,2023-02-17 21:00:00,Fashion,Middle East,3528.51,9,0.23,0.39,Bank Transfer,2.2,1376.12
TRX-000272,2022-04-27 09:00:00,Sports,Europe,1209.69,2,0.07,0.29,Bank Transfer,4.0,350.81
TRX-000273,2023-02-09 10:00:00,Books,Latin America,1530.95,1,0.26,0.3,Bank Transfer,2.9,459.28
TRX-000274,2023-02-03 07:00:00,Books,Europe,848.11,4,0.08,0.27,Bank Transfer,4.1,228.99
TRX-000275,2022-05-07 20:00:00,Electronics,Asia-Pacific,4445.59,4,0.19,0.26,Bank Transfer,3.1,1155.85
TRX-000276,2022-02-03 23:00:00,Sports,Latin America,3607.43,5,0.23,0.1,PayPal,2.4,360.74
TRX-000277,2022-09-14 22:00:00,Books,Middle East,263.6,9,0.05,0.11,Credit Card,1.4,29.0
TRX-000278,2022-06-03 15:00:00,Electronics,North America,3863.62,1,0.25,0.37,Credit Card,3.5,1429.54
TRX-000279,2022-08-27 04:00:00,Fashion,Asia-Pacific,2067.21,5,0.08,0.24,PayPal,3.2,496.13
TRX-000280,2022-08-16 17:00:00,Sports,Asia-Pacific,928.75,1,0.25,0.12,Crypto,3.0,111.45
TRX-000281,2023-02-07 13:00:00,Sports,Europe,2581.69,2,0.29,0.29,Bank Transfer,4.9,748.69
TRX-000282,2023-01-28 16:00:00,Books,Latin America,4370.77,9,0.08,0.23,Crypto,1.3,1005.28
TRX-000283,2022-04-17 21:00:00,Beauty,Europe,4251.62,3,0.25,0.31,Credit Card,4.2,1318.0
TRX-000284,2023-01-31 12:00:00,Home & Kitchen,Europe,187.47,3,0.23,0.33,Credit Card,4.6,61.87
TRX-000285,2022-10-23 13:00:00,Books,North America,1869.45,9,0.02,0.3,Bank Transfer,2.7,560.84
TRX-000286,2022-06-19 09:00:00,Fashion,North America,4558.79,7,0.23,0.22,Bank Transfer,1.3,1002.93
TRX-000287,2023-01-20 14:00:00,Home & Kitchen,Latin America,4682.33,4,0.23,0.1,PayPal,4.9,468.23
TRX-000288,2022-01-03 06:00:00,Sports,Asia-Pacific,478.75,9,0.17,0.17,Credit Card,2.7,81.39
TRX-000289,2022-04-29 12:00:00,Fashion,North America,1697.33,5,0.19,0.06,PayPal,4.4,101.84
TRX-000290,2022-12-17 14:00:00,Fashion,North America,4862.22,6,0.07,0.15,Credit Card,1.7,729.33
TRX-000291,2022-06-01 23:00:00,Books,Latin America,3043.72,3,0.18,0.35,Bank Transfer,3.9,1065.3
TRX-000292,2022-02-27 18:00:00,Beauty,Middle East,2501.37,2,0.04,0.16,Crypto,4.1,400.22
TRX-000293,2022-11-03 03:00:00,Electronics,Europe,3560.3,7,0.25,0.27,Credit Card,3.8,961.28
TRX-000294,2022-02-16 02:00:00,Home & Kitchen,Middle East,1660.57,3,0.07,0.3,PayPal,4.7,498.17
TRX-000295,2022-05-27 22:00:00,Fashion,Asia-Pacific,1795.08,8,0.29,0.24,PayPal,2.6,430.82
TRX-000296,2022-04-23 09:00:00,Home & Kitchen,Europe,4481.79,7,0.01,0.08,PayPal,3.1,358.54
TRX-000297,2022-11-11 19:00:00,Home & Kitchen,Latin America,3827.15,3,0.13,0.37,Bank Transfer,1.2,1416.05
TRX-000298,2022-09-07 14:00:00,Fashion,Europe,2308.44,3,0.02,0.38,PayPal,4.6,877.21
TRX-000299,2022-07-31 13:00:00,Home & Kitchen,Middle East,3139.57,5,0.08,0.18,Crypto,4.8,565.12
TRX-000300,2022-10-18 00:00:00,Books,North America,588.25,4,0.02,0.29,Bank Transfer,1.3,170.59
TRX-000301,2022-11-23 02:00:00,Beauty,North America,2433.98,9,0.18,0.3,Crypto,2.8,730.19
TRX-000302,2022-05-24 13:00:00,Beauty,Asia-Pacific,1679.48,6,0.24,0.32,Crypto,3.1,537.43
TRX-000303,2022-01-12 01:00:00,Home & Kitchen,Asia-Pacific,3770.67,3,0.22,0.16,PayPal,3.8,603.31
TRX-000304,2022-09-06 15:00:00,Beauty,Middle East,1154.7,4,0.11,0.28,Crypto,2.4,323.32
TRX-000305,2023-02-21 10:00:00,Books,Latin America,4358.84,1,0.12,0.35,Credit Card,4.3,1525.59
TRX-000306,2022-08-31 01:00:00,Beauty,Europe,4386.0,2,0.26,0.38,PayPal,3.4,1666.68
TRX-000307,2022-05-27 16:00:00,Sports,Europe,3652.24,4,0.19,0.25,Crypto,4.4,913.06
TRX-000308,2023-01-29 00:00:00,Sports,Middle East,4085.65,5,0.12,0.06,Crypto,2.6,245.14
TRX-000309,2022-10-22 04:00:00,Home & Kitchen,Latin America,2276.62,6,0.21,0.12,PayPal,2.7,273.19
TRX-000310,2022-08-18 03:00:00,Books,Middle East,2163.21,6,0.07,0.25,Crypto,4.2,540.8
TRX-000311,2022-11-30 02:00:00,Home & Kitchen,Europe,3781.95,6,0.02,0.28,PayPal,3.9,1058.95
TRX-000312,2022-07-05 19:00:00,Sports,Asia-Pacific,1035.63,3,0.05,0.09,Crypto,1.2,93.21
TRX-000313,2022-02-28 22:00:00,Home & Kitchen,Latin America,1744.12,1,0.04,0.13,Credit Card,4.3,226.74
TRX-000314,2022-10-22 13:00:00,Electronics,Latin America,79.39,3,0.28,0.1,Credit Card,3.9,7.94
TRX-000315,2022-05-08 04:00:00,Sports,Asia-Pacific,4493.63,5,0.26,0.3,Credit Card,1.9,1348.09
TRX-000316,2022-12-25 19:00:00,Books,Asia-Pacific,1005.6,7,0.25,0.31,Credit Card,3.6,311.74
TRX-000317,2022-09-25 07:00:00,Electronics,Latin America,1525.9,4,0.16,0.3,PayPal,2.2,457.77
TRX-000318,2022-04-17 23:00:00,Electronics,North America,1988.59,1,0.25,0.27,Crypto,2.7,536.92
TRX-000319,2022-04-09 10:00:00,Electronics,North America,869.05,7,0.21,0.25,Bank Transfer,4.3,217.26
TRX-000320,2022-04-09 15:00:00,Books,Middle East,1644.1,7,0.15,0.28,Bank Transfer,1.5,460.35
TRX-000321,2022-10-27 06:00:00,Home & Kitchen,Asia-Pacific,256.73,7,0.06,0.21,Credit Card,4.4,53.91
TRX-000322,2022-05-16 15:00:00,Beauty,North America,2482.46,2,0.27,0.39,Bank Transfer,2.9,968.16
TRX-000323,2022-11-10 03:00:00,Beauty,Asia-Pacific,245.89,8,0.14,0.12,Crypto,1.4,29.51
TRX-000324,2022-06-08 05:00:00,Books,North America,4999.93,2,0.26,0.3,Crypto,4.6,1499.98
TRX-000325,2022-03-15 10:00:00,Books,North America,3852.38,6,0.09,0.33,PayPal,3.3,1271.29
TRX-000326,2022-09-15 01:00:00,Sports,North America,3909.37,6,0.03,0.34,Bank Transfer,3.9,1329.19
TRX-000327,2022-02-26 20:00:00,Home & Kitchen,Middle East,2060.28,5,0.12,0.06,Bank Transfer,1.0,123.62
TRX-000328,2022-12-03 11:00:00,Beauty,Middle East,2474.48,3,0.19,0.35,Credit Card,1.9,866.07
TRX-000329,2022-02-01 02:00:00,Electronics,Asia-Pacific,527.3,4,0.2,0.17,Credit Card,4.0,89.64
TRX-000330,2022-06-14 08:00:00,Sports,Europe,3111.91,4,0.05,0.13,Credit Card,3.2,404.55
TRX-000331,2022-10-24 18:00:00,Books,Europe,3177.86,5,0.28,0.17,Bank Transfer,3.4,540.24
TRX-000332,2023-02-15 12:00:00,Sports,Latin America,2265.05,7,0.24,0.19,Crypto,1.2,430.36
TRX-000333,2022-04-30 03:00:00,Electronics,North America,2013.25,1,0.09,0.07,Crypto,2.7,140.93
TRX-000334,2023-02-16 10:00:00,Home & Kitchen,North America,4008.81,8,0.13,0.06,Crypto,2.3,240.53
TRX-000335,2022-04-29 06:00:00,Fashion,North America,4198.82,3,0.02,0.13,PayPal,2.7,545.85
TRX-000336,2022-01-23 20:00:00,Home & Kitchen,North America,3001.4,3,0.29,0.09,Bank Transfer,1.4,270.13
TRX-000337,2022-05-11 02:00:00,Books,North America,1466.14,9,0.26,0.32,Bank Transfer,2.6,469.16
TRX-000338,2022-02-07 02:00:00,Sports,Middle East,2104.3,3,0.19,0.29,PayPal,2.6,610.25
TRX-000339,2022-12-17 22:00:00,Home & Kitchen,Europe,4971.97,7,0.29,0.32,Crypto,4.6,1591.03
TRX-000340,2022-11-04 02:00:00,Beauty,Asia-Pacific,2852.95,5,0.16,0.17,Credit Card,3.8,485.0
TRX-000341,2022-02-24 15:00:00,Sports,Europe,4876.96,1,0.08,0.07,Credit Card,4.8,341.39
TRX-000342,2022-07-26 18:00:00,Sports,Asia-Pacific,17.86,2,0.21,0.12,Crypto,2.8,2.14
TRX-000343,2022-03-03 03:00:00,Books,Middle East,1707.07,5,0.01,0.14,Crypto,3.2,238.99
TRX-000344,2022-12-01 11:00:00,Fashion,Asia-Pacific,1763.64,6,0.18,0.07,Crypto,4.6,123.45
TRX-000345,2022-02-27 16:00:00,Home & Kitchen,Asia-Pacific,4660.05,9,0.13,0.2,Bank Transfer,2.8,932.01
TRX-000346,2022-06-25 13:00:00,Home & Kitchen,Europe,2307.31,1,0.13,0.08,Crypto,3.7,184.58
TRX-000347,2022-01-31 19:00:00,Beauty,North America,2548.78,5,0.22,0.21,Crypto,3.5,535.24
TRX-000348,2022-05-03 18:00:00,Sports,Middle East,2477.88,3,0.14,0.08,Bank Transfer,3.6,198.23
TRX-000349,2022-12-15 13:00:00,Sports,Middle East,3344.82,1,0.0,0.21,Crypto,2.0,702.41
TRX-000350,2022-02-24 21:00:00,Beauty,Middle East,916.64,7,0.06,0.21,Credit Card,1.3,192.49
TRX-000351,2022-12-25 09:00:00,Beauty,Middle East,3030.34,7,0.06,0.3,Bank Transfer,2.2,909.1
TRX-000352,2022-01-10 12:00:00,Electronics,North America,2227.99,3,0.08,0.35,Bank Transfer,3.6,779.8
TRX-000353,2022-09-12 15:00:00,Books,Asia-Pacific,1819.13,5,0.1,0.26,PayPal,3.7,472.97
TRX-000354,2023-02-03 05:00:00,Beauty,Europe,4552.52,4,0.13,0.08,Bank Transfer,1.4,364.2
TRX-000355,2022-09-07 18:00:00,Home & Kitchen,Middle East,1415.59,5,0.03,0.15,Bank Transfer,1.5,212.34
TRX-000356,2022-05-30 05:00:00,Books,Middle East,1068.16,5,0.11,0.19,Credit Card,2.7,202.95
TRX-000357,2022-05-31 16:00:00,Books,Europe,3283.1,1,0.01,0.36,PayPal,4.7,1181.92
TRX-000358,2022-05-30 16:00:00,Electronics,Asia-Pacific,3752.22,7,0.0,0.16,Bank Transfer,3.9,600.36
TRX-000359,2023-01-15 21:00:00,Electronics,Latin America,3244.09,6,0.15,0.08,Credit Card,1.6,259.53
TRX-000360,2022-11-13 06:00:00,Sports,Asia-Pacific,3146.14,5,0.21,0.23,Crypto,3.0,723.61
TRX-000361,2022-12-06 18:00:00,Electronics,Europe,541.85,6,0.23,0.06,Bank Transfer,1.5,32.51
TRX-000362,2022-12-22 18:00:00,Books,North America,613.31,4,0.05,0.18,PayPal,2.3,110.4
TRX-000363,2022-04-06 04:00:00,Books,Asia-Pacific,4349.67,5,0.19,0.19,Credit Card,3.6,826.44
TRX-000364,2022-07-09 07:00:00,Beauty,Europe,2356.47,6,0.15,0.1,Crypto,3.5,235.65
TRX-000365,2022-10-10 14:00:00,Books,Middle East,1949.35,5,0.07,0.11,PayPal,3.0,214.43
TRX-000366,2022-06-24 18:00:00,Sports,Latin America,876.42,6,0.17,0.12,Credit Card,4.1,105.17
TRX-000367,2022-05-21 20:00:00,Electronics,Middle East,1607.3,4,0.14,0.37,Credit Card,1.2,594.7
TRX-000368,2022-12-24 22:00:00,Electronics,Middle East,253.97,3,0.29,0.23,Bank Transfer,4.7,58.41
TRX-000369,2022-04-30 17:00:00,Fashion,North America,4105.46,2,0.04,0.09,Bank Transfer,2.0,369.49
TRX-000370,2022-10-08 01:00:00,Beauty,Middle East,2039.9,8,0.12,0.34,PayPal,1.7,693.57
TRX-000371,2022-06-29 14:00:00,Sports,Middle East,2267.01,2,0.29,0.12,Bank Transfer,4.5,272.04
TRX-000372,2022-04-02 13:00:00,Home & Kitchen,Middle East,1342.23,9,0.16,0.18,Bank Transfer,2.1,241.6
TRX-000373,2022-12-20 13:00:00,Electronics,Latin America,2332.81,9,0.19,0.16,PayPal,1.4,373.25
TRX-000374,2022-04-07 15:00:00,Sports,Middle East,2551.57,3,0.0,0.39,Crypto,2.3,995.11
TRX-000375,2022-05-29 21:00:00,Sports,Europe,3342.06,8,0.27,0.05,Bank Transfer,2.2,167.1
TRX-000376,2022-06-30 08:00:00,Home & Kitchen,Asia-Pacific,1747.66,1,0.11,0.35,Credit Card,3.8,611.68
TRX-000377,2022-04-16 08:00:00,Fashion,Europe,2778.88,5,0.05,0.12,PayPal,4.4,333.47
TRX-000378,2022-10-29 03:00:00,Books,Middle East,2485.73,1,0.08,0.19,PayPal,3.2,472.29
TRX-000379,2022-01-02 21:00:00,Books,Europe,2177.47,9,0.04,0.32,Crypto,3.4,696.79
TRX-000380,2022-02-12 11:00:00,Sports,Latin America,2433.73,8,0.25,0.07,Crypto,1.1,170.36
TRX-000381,2023-02-10 09:00:00,Fashion,Latin America,4739.54,2,0.3,0.19,Crypto,4.2,900.51
TRX-000382,2022-09-25 00:00:00,Books,North America,3009.96,4,0.28,0.12,PayPal,2.6,361.2
TRX-000383,2022-12-22 09:00:00,Sports,Latin America,4002.11,4,0.2,0.09,Bank Transfer,1.6,360.19
TRX-000384,2022-05-16 04:00:00,Beauty,Europe,1280.09,8,0.06,0.27,Crypto,3.2,345.62
TRX-000385,2022-03-14 15:00:00,Fashion,Latin America,4945.3,1,0.13,0.12,Crypto,4.1,593.44
TRX-000386,2022-01-15 22:00:00,Books,Middle East,1249.97,4,0.29,0.38,Crypto,4.9,474.99
TRX-000387,2022-01-04 00:00:00,Electronics,Latin America,3316.57,8,0.3,0.31,PayPal,4.5,1028.14
TRX-000388,2022-08-20 23:00:00,Electronics,Europe,2031.03,3,0.08,0.1,Crypto,2.1,203.1
TRX-000389,2022-07-13 19:00:00,Beauty,Europe,1480.71,3,0.26,0.36,Crypto,1.2,533.06
TRX-000390,2023-01-26 18:00:00,Sports,Asia-Pacific,2152.83,1,0.22,0.38,Crypto,1.7,818.08
TRX-000391,2022-07-05 08:00:00,Beauty,Europe,1095.21,5,0.09,0.3,Credit Card,2.9,328.56
TRX-000392,2022-08-16 23:00:00,Sports,Europe,4496.53,1,0.01,0.07,PayPal,2.2,314.76
TRX-000393,2022-01-28 08:00:00,Fashion,Middle East,4701.75,6,0.03,0.17,Crypto,2.6,799.3
TRX-000394,2022-01-23 17:00:00,Home & Kitchen,Europe,897.29,4,0.16,0.33,Credit Card,2.2,296.11
TRX-000395,2022-12-23 00:00:00,Beauty,Latin America,2769.2,7,0.06,0.29,Credit Card,4.8,803.07
TRX-000396,2022-08-15 03:00:00,Sports,Middle East,3326.55,7,0.17,0.06,PayPal,3.8,199.59
TRX-000397,2023-01-10 07:00:00,Beauty,Latin America,2640.85,3,0.24,0.15,Bank Transfer,3.1,396.13
TRX-000398,2022-04-11 05:00:00,Books,Asia-Pacific,2184.22,2,0.07,0.34,PayPal,3.3,742.63
TRX-000399,2022-06-13 11:00:00,Beauty,Asia-Pacific,2579.45,4,0.01,0.07,PayPal,3.6,180.56
TRX-000400,2023-01-26 02:00:00,Sports,North America,4789.01,5,0.28,0.15,Credit Card,2.2,718.35
TRX-000401,2022-01-23 04:00:00,Beauty,North America,991.17,7,0.27,0.25,Bank Transfer,2.3,247.79
TRX-000402,2022-05-23 09:00:00,Fashion,Europe,1829.17,2,0.23,0.19,Bank Transfer,4.2,347.54
TRX-000403,2022-12-30 07:00:00,Home & Kitchen,Middle East,2898.15,2,0.22,0.15,Credit Card,2.7,434.72
TRX-000404,2022-11-11 11:00:00,Electronics,Asia-Pacific,500.96,6,0.21,0.38,Bank Transfer,1.1,190.36
TRX-000405,2022-02-11 08:00:00,Beauty,Latin America,197.56,4,0.12,0.23,Bank Transfer,3.7,45.44
TRX-000406,2022-06-26 23:00:00,Books,Asia-Pacific,3152.7,9,0.11,0.25,Credit Card,4.8,788.18
TRX-000407,2022-05-11 19:00:00,Electronics,Latin America,3702.29,2,0.05,0.15,Bank Transfer,2.6,555.34
TRX-000408,2022-10-24 02:00:00,Books,North America,2150.7,3,0.19,0.09,Bank Transfer,5.0,193.56
TRX-000409,2022-08-14 03:00:00,Sports,Latin America,4702.59,3,0.21,0.18,PayPal,4.3,846.47
TRX-000410,2022-10-22 00:00:00,Books,Middle East,4379.78,5,0.08,0.29,Credit Card,3.8,1270.14
TRX-000411,2022-06-29 00:00:00,Home & Kitchen,Europe,2433.79,9,0.12,0.37,Bank Transfer,1.0,900.5
TRX-000412,2022-06-14 12:00:00,Beauty,North America,4192.87,7,0.22,0.26,Credit Card,4.6,1090.15
TRX-000413,2022-10-13 13:00:00,Beauty,Asia-Pacific,4469.53,1,0.15,0.31,Bank Transfer,2.5,1385.55
TRX-000414,2022-09-08 22:00:00,Home & Kitchen,Europe,1565.91,8,0.21,0.32,Crypto,3.6,501.09
TRX-000415,2022-12-15 02:00:00,Home & Kitchen,North America,3381.87,2,0.15,0.14,Crypto,4.9,473.46
TRX-000416,2022-06-24 05:00:00,Beauty,Asia-Pacific,1391.0,2,0.04,0.34,PayPal,1.6,472.94
TRX-000417,2022-02-16 02:00:00,Home & Kitchen,Asia-Pacific,2646.14,1,0.08,0.39,Bank Transfer,3.2,1031.99
TRX-000418,2022-02-27 20:00:00,Beauty,Middle East,2678.71,4,0.14,0.4,PayPal,3.9,1071.48
TRX-000419,2023-01-09 10:00:00,Beauty,Europe,2028.62,4,0.08,0.23,Crypto,4.0,466.58
TRX-000420,2022-04-04 04:00:00,Home & Kitchen,Europe,4101.24,9,0.2,0.33,Crypto,3.0,1353.41
TRX-000421,2023-02-14 12:00:00,Electronics,Asia-Pacific,1896.85,1,0.16,0.05,PayPal,2.8,94.84
TRX-000422,2022-04-21 12:00:00,Books,Europe,2363.84,1,0.27,0.07,Bank Transfer,4.4,165.47
TRX-000423,2022-02-05 21:00:00,Books,Europe,3731.65,8,0.12,0.32,Crypto,1.1,1194.13
TRX-000424,2022-06-18 17:00:00,Sports,Middle East,2124.82,4,0.13,0.23,Credit Card,1.7,488.71
TRX-000425,2022-10-11 18:00:00,Beauty,Asia-Pacific,2622.44,6,0.15,0.3,Credit Card,1.7,786.73
TRX-000426,2022-02-24 00:00:00,Beauty,Middle East,4754.32,9,0.05,0.11,Bank Transfer,3.4,522.98
TRX-000427,2022-12-04 18:00:00,Sports,Middle East,3370.67,4,0.11,0.21,Crypto,2.1,707.84
TRX-000428,2022-09-02 06:00:00,Beauty,Middle East,2534.01,7,0.15,0.14,Crypto,1.8,354.76
TRX-000429,2022-04-10 23:00:00,Sports,Asia-Pacific,1467.58,6,0.26,0.12,Crypto,1.2,176.11
TRX-000430,2023-01-04 23:00:00,Electronics,North America,3910.38,2,0.3,0.39,Crypto,2.1,1525.05
TRX-000431,2022-09-07 06:00:00,Beauty,Asia-Pacific,927.56,5,0.2,0.12,Crypto,3.1,111.31
TRX-000432,2022-10-02 17:00:00,Fashion,Middle East,2669.93,8,0.04,0.39,Bank Transfer,3.6,1041.27
TRX-000433,2022-09-01 21:00:00,Sports,Asia-Pacific,888.11,6,0.16,0.29,Bank Transfer,1.5,257.55
TRX-000434,2022-10-25 17:00:00,Fashion,North America,3725.21,5,0.22,0.06,Crypto,1.7,223.51
TRX-000435,2023-01-31 06:00:00,Books,North America,702.97,6,0.21,0.29,PayPal,2.4,203.86
TRX-000436,2022-07-31 07:00:00,Sports,Europe,3838.11,1,0.22,0.16,Bank Transfer,3.5,614.1
TRX-000437,2022-06-19 17:00:00,Electronics,Europe,3257.25,9,0.06,0.38,Credit Card,3.5,1237.76
TRX-000438,2023-01-05 04:00:00,Electronics,North America,1187.5,2,0.2,0.27,Bank Transfer,3.0,320.62
TRX-000439,2022-12-03 19:00:00,Fashion,North America,224.31,4,0.25,0.14,Bank Transfer,5.0,31.4
TRX-000440,2023-01-24 18:00:00,Fashion,Latin America,1426.78,9,0.22,0.15,Bank Transfer,1.0,214.02
TRX-000441,2022-09-24 11:00:00,Fashion,North America,4604.01,6,0.06,0.34,Bank Transfer,4.6,1565.36
TRX-000442,2022-02-16 20:00:00,Books,Asia-Pacific,1674.35,8,0.24,0.09,Bank Transfer,1.4,150.69
TRX-000443,2022-09-04 22:00:00,Beauty,North America,1620.34,9,0.07,0.11,PayPal,2.2,178.24
TRX-000444,2022-06-27 07:00:00,Home & Kitchen,Europe,823.4,7,0.26,0.4,Bank Transfer,3.5,329.36
TRX-000445,2022-11-06 09:00:00,Sports,Latin America,1409.87,1,0.03,0.15,Bank Transfer,2.5,211.48
TRX-000446,2023-02-16 02:00:00,Sports,Europe,3270.16,8,0.07,0.28,Credit Card,1.5,915.64
TRX-000447,2023-01-07 23:00:00,Electronics,Europe,1102.28,9,0.01,0.06,Crypto,1.9,66.14
TRX-000448,2022-05-14 05:00:00,Sports,Asia-Pacific,2644.46,2,0.07,0.06,Crypto,5.0,158.67
TRX-000449,2022-11-16 13:00:00,Electronics,Middle East,818.36,5,0.01,0.1,Credit Card,3.5,81.84
TRX-000450,2022-08-17 03:00:00,Home & Kitchen,Asia-Pacific,2865.05,8,0.04,0.07,PayPal,4.7,200.55
TRX-000451,2022-05-30 14:00:00,Beauty,Middle East,4412.69,4,0.26,0.2,PayPal,3.0,882.54
TRX-000452,2022-08-22 01:00:00,Home & Kitchen,Europe,165.45,8,0.27,0.33,PayPal,3.6,54.6
TRX-000453,2022-05-23 11:00:00,Fashion,Latin America,2720.27,4,0.15,0.34,Bank Transfer,5.0,924.89
TRX-000454,2022-03-12 09:00:00,Electronics,Middle East,1337.16,3,0.04,0.28,Crypto,2.5,374.4
TRX-000455,2022-07-18 18:00:00,Fashion,Latin America,2552.9,6,0.01,0.2,Crypto,4.5,510.58
TRX-000456,2023-01-20 00:00:00,Books,Middle East,1497.24,9,0.09,0.33,PayPal,4.6,494.09
TRX-000457,2022-08-07 22:00:00,Books,Europe,705.26,4,0.04,0.08,PayPal,4.9,56.42
TRX-000458,2022-03-29 11:00:00,Books,North America,795.33,6,0.13,0.13,Crypto,3.9,103.39
TRX-000459,2023-01-13 01:00:00,Books,North America,3762.96,6,0.2,0.17,PayPal,2.0,639.7
TRX-000460,2022-05-11 05:00:00,Home & Kitchen,Latin America,4966.56,7,0.08,0.37,Crypto,3.5,1837.63
TRX-000461,2022-01-01 05:00:00,Sports,Asia-Pacific,3054.55,3,0.09,0.11,PayPal,1.8,336.0
TRX-000462,2022-04-13 04:00:00,Sports,North America,142.65,2,0.03,0.14,PayPal,2.0,19.97
TRX-000463,2022-09-27 17:00:00,Electronics,Middle East,4509.15,1,0.27,0.38,Crypto,2.1,1713.48
TRX-000464,2022-02-17 21:00:00,Sports,Middle East,3481.04,3,0.12,0.38,Bank Transfer,4.6,1322.8
TRX-000465,2022-11-13 12:00:00,Fashion,Asia-Pacific,661.16,8,0.02,0.22,Bank Transfer,2.3,145.46
TRX-000466,2022-05-27 01:00:00,Electronics,Latin America,3092.25,6,0.08,0.35,PayPal,3.8,1082.29
